GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1500000US060750254012,060750254012,"Block Group 2, Census Tract 254.01, San Francisco County, California",87375,38441
1500000US060750254013,060750254013,"Block Group 3, Census Tract 254.01, San Francisco County, California",100192,34020
1500000US060750254021,060750254021,"Block Group 1, Census Tract 254.02, San Francisco County, California",118547,19966
1500000US060750254022,060750254022,"Block Group 2, Census Tract 254.02, San Francisco County, California",58542,74499
1500000US060750254023,060750254023,"Block Group 3, Census Tract 254.02, San Francisco County, California",101964,88335
1500000US060750254031,060750254031,"Block Group 1, Census Tract 254.03, San Francisco County, California",81548,21883
1500000US060750254032,060750254032,"Block Group 2, Census Tract 254.03, San Francisco County, California",67917,18874
1500000US060750255001,060750255001,"Block Group 1, Census Tract 255, San Francisco County, California",72031,92747
1500000US060750255002,060750255002,"Block Group 2, Census Tract 255, San Francisco County, California",112692,23018
1500000US060750255003,060750255003,"Block Group 3, Census Tract 255, San Francisco County, California",89976,39540
1500000US060750255004,060750255004,"Block Group 4, Census Tract 255, San Francisco County, California",88214,33401
1500000US060750255005,060750255005,"Block Group 5, Census Tract 255, San Francisco County, California",93571,69971
1500000US060750255006,060750255006,"Block Group 6, Census Tract 255, San Francisco County, California",62372,31306
1500000US060750256001,060750256001,"Block Group 1, Census Tract 256, San Francisco County, California",71333,25687
1500000US060750256002,060750256002,"Block Group 2, Census Tract 256, San Francisco County, California",52083,44717
1500000US060750256003,060750256003,"Block Group 3, Census Tract 256, San Francisco County, California",81875,30862
1500000US060750256004,060750256004,"Block Group 4, Census Tract 256, San Francisco County, California",74464,16873
1500000US060750257011,060750257011,"Block Group 1, Census Tract 257.01, San Francisco County, California",98412,35191
1500000US060750257012,060750257012,"Block Group 2, Census Tract 257.01, San Francisco County, California",50625,44130
1500000US060750257013,060750257013,"Block Group 3, Census Tract 257.01, San Francisco County, California",94519,20885
1500000US060750257021,060750257021,"Block Group 1, Census Tract 257.02, San Francisco County, California",61006,9091
1500000US060750257022,060750257022,"Block Group 2, Census Tract 257.02, San Francisco County, California",48542,11493
1500000US060750257023,060750257023,"Block Group 3, Census Tract 257.02, San Francisco County, California",95313,50065
1500000US060750258001,060750258001,"Block Group 1, Census Tract 258, San Francisco County, California",52283,18454
1500000US060750258002,060750258002,"Block Group 2, Census Tract 258, San Francisco County, California",50833,40858
1500000US060750259001,060750259001,"Block Group 1, Census Tract 259, San Francisco County, California",96536,9075
1500000US060750259002,060750259002,"Block Group 2, Census Tract 259, San Francisco County, California",82061,9787
1500000US060750259003,060750259003,"Block Group 3, Census Tract 259, San Francisco County, California",106250,102997
1500000US060750260011,060750260011,"Block Group 1, Census Tract 260.01, San Francisco County, California",67969,14492
1500000US060750260012,060750260012,"Block Group 2, Census Tract 260.01, San Francisco County, California",62000,22304
1500000US060750260021,060750260021,"Block Group 1, Census Tract 260.02, San Francisco County, California",55956,9304
1500000US060750260022,060750260022,"Block Group 2, Census Tract 260.02, San Francisco County, California",77629,15065
1500000US060750260031,060750260031,"Block Group 1, Census Tract 260.03, San Francisco County, California",58583,18357
1500000US060750260032,060750260032,"Block Group 2, Census Tract 260.03, San Francisco County, California",53750,18561
1500000US060750260041,060750260041,"Block Group 1, Census Tract 260.04, San Francisco County, California",58678,12036
1500000US060750260042,060750260042,"Block Group 2, Census Tract 260.04, San Francisco County, California",72589,24839
1500000US060750261001,060750261001,"Block Group 1, Census Tract 261, San Francisco County, California",63256,20796
1500000US060750261002,060750261002,"Block Group 2, Census Tract 261, San Francisco County, California",58221,16721
1500000US060750261003,060750261003,"Block Group 3, Census Tract 261, San Francisco County, California",82500,46562
1500000US060750261004,060750261004,"Block Group 4, Census Tract 261, San Francisco County, California",37500,42848
1500000US060750262001,060750262001,"Block Group 1, Census Tract 262, San Francisco County, California",65250,23958
1500000US060750262002,060750262002,"Block Group 2, Census Tract 262, San Francisco County, California",75481,26089
1500000US060750262003,060750262003,"Block Group 3, Census Tract 262, San Francisco County, California",100302,38738
1500000US060750262004,060750262004,"Block Group 4, Census Tract 262, San Francisco County, California",55000,32383
1500000US060750262005,060750262005,"Block Group 5, Census Tract 262, San Francisco County, California",79625,22791
1500000US060750263011,060750263011,"Block Group 1, Census Tract 263.01, San Francisco County, California",72917,40719
1500000US060750263012,060750263012,"Block Group 2, Census Tract 263.01, San Francisco County, California",54344,14746
1500000US060750263013,060750263013,"Block Group 3, Census Tract 263.01, San Francisco County, California",51985,19639
1500000US060750263021,060750263021,"Block Group 1, Census Tract 263.02, San Francisco County, California",73558,26092
1500000US060750263022,060750263022,"Block Group 2, Census Tract 263.02, San Francisco County, California",54922,26865
1500000US060750263023,060750263023,"Block Group 3, Census Tract 263.02, San Francisco County, California",68984,14917
1500000US060750263031,060750263031,"Block Group 1, Census Tract 263.03, San Francisco County, California",64063,45614
1500000US060750263032,060750263032,"Block Group 2, Census Tract 263.03, San Francisco County, California",79097,9502
1500000US060750264011,060750264011,"Block Group 1, Census Tract 264.01, San Francisco County, California",45461,7395
1500000US060750264012,060750264012,"Block Group 2, Census Tract 264.01, San Francisco County, California",45435,22993
1500000US060750264021,060750264021,"Block Group 1, Census Tract 264.02, San Francisco County, California",113611,40745
1500000US060750264022,060750264022,"Block Group 2, Census Tract 264.02, San Francisco County, California",77198,43072
1500000US060750264023,060750264023,"Block Group 3, Census Tract 264.02, San Francisco County, California",66314,16820
1500000US060750264031,060750264031,"Block Group 1, Census Tract 264.03, San Francisco County, California",53482,25361
1500000US060750264032,060750264032,"Block Group 2, Census Tract 264.03, San Francisco County, California",41125,16205
1500000US060750264041,060750264041,"Block Group 1, Census Tract 264.04, San Francisco County, California",50536,25419
1500000US060750264042,060750264042,"Block Group 2, Census Tract 264.04, San Francisco County, California",52988,16586
1500000US060750301011,060750301011,"Block Group 1, Census Tract 301.01, San Francisco County, California",64856,43520
1500000US060750301012,060750301012,"Block Group 2, Census Tract 301.01, San Francisco County, California",72393,14082
1500000US060750301013,060750301013,"Block Group 3, Census Tract 301.01, San Francisco County, California",83421,8644
1500000US060750301014,060750301014,"Block Group 4, Census Tract 301.01, San Francisco County, California",53942,37582
1500000US060750301021,060750301021,"Block Group 1, Census Tract 301.02, San Francisco County, California",104271,34933
1500000US060750301022,060750301022,"Block Group 2, Census Tract 301.02, San Francisco County, California",104485,23731
1500000US060750301023,060750301023,"Block Group 3, Census Tract 301.02, San Francisco County, California",149083,63855
1500000US060750302011,060750302011,"Block Group 1, Census Tract 302.01, San Francisco County, California",78011,12193
1500000US060750302012,060750302012,"Block Group 2, Census Tract 302.01, San Francisco County, California",87083,29875
1500000US060750302013,060750302013,"Block Group 3, Census Tract 302.01, San Francisco County, California",107381,16333
1500000US060750302021,060750302021,"Block Group 1, Census Tract 302.02, San Francisco County, California",88304,26103
1500000US060750302022,060750302022,"Block Group 2, Census Tract 302.02, San Francisco County, California",82993,26132
1500000US060750302023,060750302023,"Block Group 3, Census Tract 302.02, San Francisco County, California",108861,26400
1500000US060750303011,060750303011,"Block Group 1, Census Tract 303.01, San Francisco County, California",105341,26927
1500000US060750303012,060750303012,"Block Group 2, Census Tract 303.01, San Francisco County, California",108389,27095
1500000US060750303013,060750303013,"Block Group 3, Census Tract 303.01, San Francisco County, California",108462,62033
1500000US060750303014,060750303014,"Block Group 4, Census Tract 303.01, San Francisco County, California",90143,47515
1500000US060750303021,060750303021,"Block Group 1, Census Tract 303.02, San Francisco County, California",118472,25486
1500000US060750303022,060750303022,"Block Group 2, Census Tract 303.02, San Francisco County, California",126932,63660
1500000US060750303023,060750303023,"Block Group 3, Census Tract 303.02, San Francisco County, California",130699,13628
1500000US060750304001,060750304001,"Block Group 1, Census Tract 304, San Francisco County, California",241310,40073
1500000US060750304002,060750304002,"Block Group 2, Census Tract 304, San Francisco County, California",166932,48863
1500000US060750304003,060750304003,"Block Group 3, Census Tract 304, San Francisco County, California",120882,42301
1500000US060750304004,060750304004,"Block Group 4, Census Tract 304, San Francisco County, California",108158,31258
1500000US060750304005,060750304005,"Block Group 5, Census Tract 304, San Francisco County, California",75417,57665
1500000US060750305001,060750305001,"Block Group 1, Census Tract 305, San Francisco County, California",112813,25547
1500000US060750305002,060750305002,"Block Group 2, Census Tract 305, San Francisco County, California",119286,24278
1500000US060750305003,060750305003,"Block Group 3, Census Tract 305, San Francisco County, California",93194,64331
1500000US060750306001,060750306001,"Block Group 1, Census Tract 306, San Francisco County, California",121458,21338
1500000US060750306002,060750306002,"Block Group 2, Census Tract 306, San Francisco County, California",130972,19074
1500000US060750306003,060750306003,"Block Group 3, Census Tract 306, San Francisco County, California",185385,41446
1500000US060750307001,060750307001,"Block Group 1, Census Tract 307, San Francisco County, California",121711,31139
1500000US060750307002,060750307002,"Block Group 2, Census Tract 307, San Francisco County, California",101036,65922
1500000US060750307003,060750307003,"Block Group 3, Census Tract 307, San Francisco County, California",128527,21102
1500000US060750308001,060750308001,"Block Group 1, Census Tract 308, San Francisco County, California",146786,74896
1500000US060750308002,060750308002,"Block Group 2, Census Tract 308, San Francisco County, California",156750,109868
1500000US060750308003,060750308003,"Block Group 3, Census Tract 308, San Francisco County, California",111067,29930
1500000US060750308004,060750308004,"Block Group 4, Census Tract 308, San Francisco County, California",118309,41862
1500000US060750308005,060750308005,"Block Group 5, Census Tract 308, San Francisco County, California",132202,60953
1500000US060750309001,060750309001,"Block Group 1, Census Tract 309, San Francisco County, California",144856,34196
1500000US060750309002,060750309002,"Block Group 2, Census Tract 309, San Francisco County, California",165441,39433
1500000US060750309003,060750309003,"Block Group 3, Census Tract 309, San Francisco County, California",122969,33546
1500000US060750309004,060750309004,"Block Group 4, Census Tract 309, San Francisco County, California",99917,183340
1500000US060750309005,060750309005,"Block Group 5, Census Tract 309, San Francisco County, California",204479,108441
1500000US060750309006,060750309006,"Block Group 6, Census Tract 309, San Francisco County, California",150517,62331
1500000US060750309007,060750309007,"Block Group 7, Census Tract 309, San Francisco County, California",131056,28086
1500000US060750310001,060750310001,"Block Group 1, Census Tract 310, San Francisco County, California",105272,30528
1500000US060750310002,060750310002,"Block Group 2, Census Tract 310, San Francisco County, California",114444,34616
1500000US060750310003,060750310003,"Block Group 3, Census Tract 310, San Francisco County, California",107411,34787
1500000US060750311001,060750311001,"Block Group 1, Census Tract 311, San Francisco County, California",85865,34077
1500000US060750311002,060750311002,"Block Group 2, Census Tract 311, San Francisco County, California",81250,69142
1500000US060750311003,060750311003,"Block Group 3, Census Tract 311, San Francisco County, California",132863,64397
1500000US060750311004,060750311004,"Block Group 4, Census Tract 311, San Francisco County, California",82875,42714
1500000US060750311005,060750311005,"Block Group 5, Census Tract 311, San Francisco County, California",136186,18326
1500000US060750312011,060750312011,"Block Group 1, Census Tract 312.01, San Francisco County, California",66005,12967
1500000US060750312012,060750312012,"Block Group 2, Census Tract 312.01, San Francisco County, California",74646,28007
1500000US060750312013,060750312013,"Block Group 3, Census Tract 312.01, San Francisco County, California",88942,29346
1500000US060750312014,060750312014,"Block Group 4, Census Tract 312.01, San Francisco County, California",87386,57318
1500000US060750312021,060750312021,"Block Group 1, Census Tract 312.02, San Francisco County, California",80625,15360
1500000US060750312022,060750312022,"Block Group 2, Census Tract 312.02, San Francisco County, California",65250,14571
1500000US060750313011,060750313011,"Block Group 1, Census Tract 313.01, San Francisco County, California",97353,19389
1500000US060750313012,060750313012,"Block Group 2, Census Tract 313.01, San Francisco County, California",100859,18782
1500000US060750313013,060750313013,"Block Group 3, Census Tract 313.01, San Francisco County, California",70478,36072
1500000US060750313021,060750313021,"Block Group 1, Census Tract 313.02, San Francisco County, California",63472,23404
1500000US060750313022,060750313022,"Block Group 2, Census Tract 313.02, San Francisco County, California",77928,26443
1500000US060750313023,060750313023,"Block Group 3, Census Tract 313.02, San Francisco County, California",59877,22422
1500000US060750314001,060750314001,"Block Group 1, Census Tract 314, San Francisco County, California",61063,13589
1500000US060750314002,060750314002,"Block Group 2, Census Tract 314, San Francisco County, California",62500,12088
1500000US060750314003,060750314003,"Block Group 3, Census Tract 314, San Francisco County, California",56888,15746
1500000US060750314004,060750314004,"Block Group 4, Census Tract 314, San Francisco County, California",48603,20318
1500000US060750314005,060750314005,"Block Group 5, Census Tract 314, San Francisco County, California",57857,27830
1500000US060750326011,060750326011,"Block Group 1, Census Tract 326.01, San Francisco County, California",88102,38971
1500000US060750326012,060750326012,"Block Group 2, Census Tract 326.01, San Francisco County, California",76250,33682
1500000US060750326013,060750326013,"Block Group 3, Census Tract 326.01, San Francisco County, California",91473,5738
1500000US060750326021,060750326021,"Block Group 1, Census Tract 326.02, San Francisco County, California",59904,20162
1500000US060750326022,060750326022,"Block Group 2, Census Tract 326.02, San Francisco County, California",88542,18650
1500000US060750326023,060750326023,"Block Group 3, Census Tract 326.02, San Francisco County, California",58421,12529
1500000US060750327001,060750327001,"Block Group 1, Census Tract 327, San Francisco County, California",171324,47297
1500000US060750327002,060750327002,"Block Group 2, Census Tract 327, San Francisco County, California",54271,67741
1500000US060750327003,060750327003,"Block Group 3, Census Tract 327, San Francisco County, California",59349,23015
1500000US060750327004,060750327004,"Block Group 4, Census Tract 327, San Francisco County, California",72303,15336
1500000US060750327005,060750327005,"Block Group 5, Census Tract 327, San Francisco County, California",91250,37843
1500000US060750327006,060750327006,"Block Group 6, Census Tract 327, San Francisco County, California",161250,73019
1500000US060750327007,060750327007,"Block Group 7, Census Tract 327, San Francisco County, California",54453,68681
1500000US060750328011,060750328011,"Block Group 1, Census Tract 328.01, San Francisco County, California",64435,40558
1500000US060750328012,060750328012,"Block Group 2, Census Tract 328.01, San Francisco County, California",71917,32032
1500000US060750328013,060750328013,"Block Group 3, Census Tract 328.01, San Francisco County, California",99000,30390
1500000US060750328021,060750328021,"Block Group 1, Census Tract 328.02, San Francisco County, California",74402,17785
1500000US060750328022,060750328022,"Block Group 2, Census Tract 328.02, San Francisco County, California",64464,41430
1500000US060750328023,060750328023,"Block Group 3, Census Tract 328.02, San Francisco County, California",78500,12560
1500000US060750329011,060750329011,"Block Group 1, Census Tract 329.01, San Francisco County, California",83512,32672
1500000US060750329012,060750329012,"Block Group 2, Census Tract 329.01, San Francisco County, California",77031,26817
1500000US060750329013,060750329013,"Block Group 3, Census Tract 329.01, San Francisco County, California",74762,42766
1500000US060750329014,060750329014,"Block Group 4, Census Tract 329.01, San Francisco County, California",73097,8164
1500000US060750329021,060750329021,"Block Group 1, Census Tract 329.02, San Francisco County, California",105564,31424
1500000US060750329022,060750329022,"Block Group 2, Census Tract 329.02, San Francisco County, California",90313,41682
1500000US060750329023,060750329023,"Block Group 3, Census Tract 329.02, San Francisco County, California",87835,22552
1500000US060750330001,060750330001,"Block Group 1, Census Tract 330, San Francisco County, California",85167,27666
1500000US060750330002,060750330002,"Block Group 2, Census Tract 330, San Francisco County, California",84375,20902
1500000US060750330003,060750330003,"Block Group 3, Census Tract 330, San Francisco County, California",96176,42986
1500000US060750330004,060750330004,"Block Group 4, Census Tract 330, San Francisco County, California",154063,89444
1500000US060750330005,060750330005,"Block Group 5, Census Tract 330, San Francisco County, California",66866,27889
1500000US060750330006,060750330006,"Block Group 6, Census Tract 330, San Francisco County, California",62308,38369
1500000US060750331001,060750331001,"Block Group 1, Census Tract 331, San Francisco County, California",126196,80096
1500000US060750331002,060750331002,"Block Group 2, Census Tract 331, San Francisco County, California",147159,49544
1500000US060750331003,060750331003,"Block Group 3, Census Tract 331, San Francisco County, California",112277,24287
1500000US060750331004,060750331004,"Block Group 4, Census Tract 331, San Francisco County, California",91985,44921
1500000US060750332011,060750332011,"Block Group 1, Census Tract 332.01, San Francisco County, California",24338,8454
1500000US060750332031,060750332031,"Block Group 1, Census Tract 332.03, San Francisco County, California",61042,16627
1500000US060750332032,060750332032,"Block Group 2, Census Tract 332.03, San Francisco County, California",68101,13885
1500000US060750332041,060750332041,"Block Group 1, Census Tract 332.04, San Francisco County, California",61359,45821
1500000US060750332042,060750332042,"Block Group 2, Census Tract 332.04, San Francisco County, California",40174,19559
1500000US060750332043,060750332043,"Block Group 3, Census Tract 332.04, San Francisco County, California",24479,8744
1500000US060750351001,060750351001,"Block Group 1, Census Tract 351, San Francisco County, California",70833,9251
1500000US060750351002,060750351002,"Block Group 2, Census Tract 351, San Francisco County, California",51875,12262
1500000US060750351003,060750351003,"Block Group 3, Census Tract 351, San Francisco County, California",123295,23945
1500000US060750351004,060750351004,"Block Group 4, Census Tract 351, San Francisco County, California",116750,37295
1500000US060750351005,060750351005,"Block Group 5, Census Tract 351, San Francisco County, California",110625,30221
1500000US060750351006,060750351006,"Block Group 6, Census Tract 351, San Francisco County, California",108160,54417
1500000US060750351007,060750351007,"Block Group 7, Census Tract 351, San Francisco County, California",86731,39089
1500000US060750352011,060750352011,"Block Group 1, Census Tract 352.01, San Francisco County, California",46932,23807
1500000US060750352012,060750352012,"Block Group 2, Census Tract 352.01, San Francisco County, California",103472,38037
1500000US060750352013,060750352013,"Block Group 3, Census Tract 352.01, San Francisco County, California",65694,43659
1500000US060750352014,060750352014,"Block Group 4, Census Tract 352.01, San Francisco County, California",78527,18115
1500000US060750352015,060750352015,"Block Group 5, Census Tract 352.01, San Francisco County, California",76444,4565
1500000US060750352021,060750352021,"Block Group 1, Census Tract 352.02, San Francisco County, California",71806,30145
1500000US060750352022,060750352022,"Block Group 2, Census Tract 352.02, San Francisco County, California",78125,20343
1500000US060750352023,060750352023,"Block Group 3, Census Tract 352.02, San Francisco County, California",70758,15139
1500000US060750353001,060750353001,"Block Group 1, Census Tract 353, San Francisco County, California",115547,39910
1500000US060750353002,060750353002,"Block Group 2, Census Tract 353, San Francisco County, California",70917,83099
1500000US060750353003,060750353003,"Block Group 3, Census Tract 353, San Francisco County, California",74205,15570
1500000US060750353004,060750353004,"Block Group 4, Census Tract 353, San Francisco County, California",78802,20896
1500000US060750353005,060750353005,"Block Group 5, Census Tract 353, San Francisco County, California",63728,6535
1500000US060750353006,060750353006,"Block Group 6, Census Tract 353, San Francisco County, California",78709,29250
1500000US060750354001,060750354001,"Block Group 1, Census Tract 354, San Francisco County, California",132917,108811
1500000US060750354002,060750354002,"Block Group 2, Census Tract 354, San Francisco County, California",88529,30457
1500000US060750354003,060750354003,"Block Group 3, Census Tract 354, San Francisco County, California",60848,29479
1500000US060750354004,060750354004,"Block Group 4, Census Tract 354, San Francisco County, California",79301,29561
1500000US060750354005,060750354005,"Block Group 5, Census Tract 354, San Francisco County, California",110286,69739
1500000US060750401001,060750401001,"Block Group 1, Census Tract 401, San Francisco County, California",119653,69515
1500000US060750401002,060750401002,"Block Group 2, Census Tract 401, San Francisco County, California",92438,32840
1500000US060750401003,060750401003,"Block Group 3, Census Tract 401, San Francisco County, California",53482,15408
1500000US060750401004,060750401004,"Block Group 4, Census Tract 401, San Francisco County, California",71136,45775
1500000US060750402001,060750402001,"Block Group 1, Census Tract 402, San Francisco County, California",92550,33055
1500000US060750402002,060750402002,"Block Group 2, Census Tract 402, San Francisco County, California",62766,17125
1500000US060750402003,060750402003,"Block Group 3, Census Tract 402, San Francisco County, California",53750,35888
1500000US060750402004,060750402004,"Block Group 4, Census Tract 402, San Francisco County, California",148839,47707
1500000US060750426011,060750426011,"Block Group 1, Census Tract 426.01, San Francisco County, California",56429,32708
1500000US060750426012,060750426012,"Block Group 2, Census Tract 426.01, San Francisco County, California",53491,6618
1500000US060750426021,060750426021,"Block Group 1, Census Tract 426.02, San Francisco County, California",82059,46842
1500000US060750426022,060750426022,"Block Group 2, Census Tract 426.02, San Francisco County, California",80132,21676
1500000US060750426023,060750426023,"Block Group 3, Census Tract 426.02, San Francisco County, California",85750,31229
1500000US060750427001,060750427001,"Block Group 1, Census Tract 427, San Francisco County, California",57072,15837
1500000US060750427002,060750427002,"Block Group 2, Census Tract 427, San Francisco County, California",34472,10428
1500000US060750427003,060750427003,"Block Group 3, Census Tract 427, San Francisco County, California",50565,29046
1500000US060750428001,060750428001,"Block Group 1, Census Tract 428, San Francisco County, California",127125,39703
1500000US060750428002,060750428002,"Block Group 2, Census Tract 428, San Francisco County, California","250,000+",***
1500000US060750428003,060750428003,"Block Group 3, Census Tract 428, San Francisco County, California",153750,107650
1500000US060750451001,060750451001,"Block Group 1, Census Tract 451, San Francisco County, California",62500,14210
1500000US060750451002,060750451002,"Block Group 2, Census Tract 451, San Francisco County, California",96755,50149
1500000US060750451003,060750451003,"Block Group 3, Census Tract 451, San Francisco County, California",43036,29921
1500000US060750452001,060750452001,"Block Group 1, Census Tract 452, San Francisco County, California",59295,15947
1500000US060750452002,060750452002,"Block Group 2, Census Tract 452, San Francisco County, California",76750,41599
1500000US060750452003,060750452003,"Block Group 3, Census Tract 452, San Francisco County, California",142431,122699
1500000US060750452004,060750452004,"Block Group 4, Census Tract 452, San Francisco County, California",96827,93475
1500000US060750452005,060750452005,"Block Group 5, Census Tract 452, San Francisco County, California",66087,25758
1500000US060750476001,060750476001,"Block Group 1, Census Tract 476, San Francisco County, California",65838,10783
1500000US060750476002,060750476002,"Block Group 2, Census Tract 476, San Francisco County, California",76136,27397
1500000US060750476003,060750476003,"Block Group 3, Census Tract 476, San Francisco County, California",74309,46136
1500000US060750476004,060750476004,"Block Group 4, Census Tract 476, San Francisco County, California",96597,45380
1500000US060750477011,060750477011,"Block Group 1, Census Tract 477.01, San Francisco County, California",78750,20712
1500000US060750477012,060750477012,"Block Group 2, Census Tract 477.01, San Francisco County, California",60278,20468
1500000US060750477013,060750477013,"Block Group 3, Census Tract 477.01, San Francisco County, California",92045,39878
1500000US060750477021,060750477021,"Block Group 1, Census Tract 477.02, San Francisco County, California",65865,47459
1500000US060750477022,060750477022,"Block Group 2, Census Tract 477.02, San Francisco County, California",86154,28440
1500000US060750477023,060750477023,"Block Group 3, Census Tract 477.02, San Francisco County, California",86000,44152
1500000US060750478011,060750478011,"Block Group 1, Census Tract 478.01, San Francisco County, California",85500,19336
1500000US060750478012,060750478012,"Block Group 2, Census Tract 478.01, San Francisco County, California",87308,25360
1500000US060750478013,060750478013,"Block Group 3, Census Tract 478.01, San Francisco County, California",85069,24685
1500000US060750478021,060750478021,"Block Group 1, Census Tract 478.02, San Francisco County, California",54538,24620
1500000US060750478022,060750478022,"Block Group 2, Census Tract 478.02, San Francisco County, California",58500,21804
1500000US060750478023,060750478023,"Block Group 3, Census Tract 478.02, San Francisco County, California",67632,24136
1500000US060750479011,060750479011,"Block Group 1, Census Tract 479.01, San Francisco County, California",79615,64005
1500000US060750479012,060750479012,"Block Group 2, Census Tract 479.01, San Francisco County, California",91359,41732
1500000US060750479013,060750479013,"Block Group 3, Census Tract 479.01, San Francisco County, California",63125,59625
1500000US060750479014,060750479014,"Block Group 4, Census Tract 479.01, San Francisco County, California",65278,36379
1500000US060750479015,060750479015,"Block Group 5, Census Tract 479.01, San Francisco County, California",51667,18355
1500000US060750479021,060750479021,"Block Group 1, Census Tract 479.02, San Francisco County, California",98438,23844
1500000US060750479022,060750479022,"Block Group 2, Census Tract 479.02, San Francisco County, California",65625,23631
1500000US060750479023,060750479023,"Block Group 3, Census Tract 479.02, San Francisco County, California",82933,24328
1500000US060750601001,060750601001,"Block Group 1, Census Tract 601, San Francisco County, California",146000,25801
1500000US060750604001,060750604001,"Block Group 1, Census Tract 604, San Francisco County, California",53077,10264
1500000US060750605021,060750605021,"Block Group 1, Census Tract 605.02, San Francisco County, California",12165,12336
1500000US060750605022,060750605022,"Block Group 2, Census Tract 605.02, San Francisco County, California",16458,9966
1500000US060750605023,060750605023,"Block Group 3, Census Tract 605.02, San Francisco County, California",29694,35627
1500000US060750607001,060750607001,"Block Group 1, Census Tract 607, San Francisco County, California",108326,31181
1500000US060750607002,060750607002,"Block Group 2, Census Tract 607, San Francisco County, California",106905,50506
1500000US060750607003,060750607003,"Block Group 3, Census Tract 607, San Francisco County, California",196136,66935
1500000US060750610001,060750610001,"Block Group 1, Census Tract 610, San Francisco County, California",123143,8542
1500000US060750610002,060750610002,"Block Group 2, Census Tract 610, San Francisco County, California",67333,17888
1500000US060750611001,060750611001,"Block Group 1, Census Tract 611, San Francisco County, California",17725,3902
1500000US060750611002,060750611002,"Block Group 2, Census Tract 611, San Francisco County, California",13718,2411
1500000US060750611003,060750611003,"Block Group 3, Census Tract 611, San Francisco County, California",18217,2915
1500000US060750612001,060750612001,"Block Group 1, Census Tract 612, San Francisco County, California",33889,21270
1500000US060750612002,060750612002,"Block Group 2, Census Tract 612, San Francisco County, California",51845,7221
1500000US060750614001,060750614001,"Block Group 1, Census Tract 614, San Francisco County, California",128472,83264
1500000US060750614002,060750614002,"Block Group 2, Census Tract 614, San Francisco County, California",143666,12231
1500000US060750614003,060750614003,"Block Group 3, Census Tract 614, San Francisco County, California",113646,62036
1500000US060750615001,060750615001,"Block Group 1, Census Tract 615, San Francisco County, California",136250,57899
1500000US060750615002,060750615002,"Block Group 2, Census Tract 615, San Francisco County, California",118879,46598
1500000US060750615003,060750615003,"Block Group 3, Census Tract 615, San Francisco County, California","250,000+",***
1500000US060750615004,060750615004,"Block Group 4, Census Tract 615, San Francisco County, California",147344,78505
1500000US060750615005,060750615005,"Block Group 5, Census Tract 615, San Francisco County, California",58697,47554
1500000US060750615006,060750615006,"Block Group 6, Census Tract 615, San Francisco County, California",115426,30068
1500000US060759802001,060759802001,"Block Group 1, Census Tract 9802, San Francisco County, California",77750,36291
1500000US060759803001,060759803001,"Block Group 1, Census Tract 9803, San Francisco County, California",104583,47462
1500000US060759804011,060759804011,"Block Group 1, Census Tract 9804.01, San Francisco County, California",-,**
1500000US060759805011,060759805011,"Block Group 1, Census Tract 9805.01, San Francisco County, California",13983,2957
1500000US060759806001,060759806001,"Block Group 1, Census Tract 9806, San Francisco County, California",65313,60860
1500000US060759809001,060759809001,"Block Group 1, Census Tract 9809, San Francisco County, California",78281,121205
1500000US060759901000,060759901000,"Block Group 0, Census Tract 9901, San Francisco County, California",-,**
